asia,2,2271.9296039133355,0.1,0.7,100,True,True,1.2,True,1900,35.58355355262756,2271.929603913336,0.555,0.875,1.0
asia,2,2293.9309564949385,0.1,0.7,100,True,True,1.2,True,1700,32.43051338195801,2292.7572912534197,0.9785,0.75,0.75
asia,2,2228.2930749444604,0.1,0.7,100,True,True,1.2,True,2300,45.67509388923645,2227.67825867463,0.748,0.75,0.875
asia,2,2278.1850955659825,0.1,0.7,100,True,True,1.2,True,1300,25.893247365951538,2278.185095565982,0.7345,0.75,1.0
asia,2,2282.0492758364935,0.1,0.7,100,True,True,1.2,False,25000,504.23124599456787,2291.5158201140657,0.84,0.125,0.875
asia,2,2348.7507117442146,0.1,0.7,100,True,True,1.2,False,25000,488.99452328681946,2357.9597167795814,0.7635000000000001,0.625,0.875
asia,2,2295.4182865794724,0.1,0.7,100,True,True,1.2,True,1600,32.121206283569336,2295.1777821845767,0.7825,0.75,0.875
asia,2,2196.211978566698,0.1,0.7,100,True,True,1.2,True,1700,35.965859174728394,2194.0452868505395,0.7325,0.75,0.875
asia,2,2264.3173993193277,0.1,0.7,100,True,True,1.2,False,25000,468.8285355567932,2267.192002377421,0.6915,0.5,1.0
asia,2,2266.0815704030806,0.1,0.7,100,True,True,1.2,True,1200,23.11293387413025,2266.081570403081,0.762,1.0,1.0
asia,2,2256.9336734424746,0.1,0.7,100,True,True,1.2,False,25000,444.1524074077606,2265.404209772737,0.5740000000000001,0.5,0.875
asia,2,2287.4704511701634,0.1,0.7,100,True,True,1.2,False,25000,440.5685727596283,2288.059863543062,0.972,0.625,0.75
asia,2,2303.478199848992,0.1,0.7,100,True,True,1.2,True,1200,23.168970823287964,2303.0695358867197,0.8210000000000001,0.875,0.875
asia,2,2282.8339651923484,0.1,0.7,100,True,True,1.2,True,1100,21.165654182434082,2282.833965192349,0.7805,1.0,1.0
asia,2,2317.6293597921485,0.1,0.7,100,True,True,1.2,True,1400,27.059786558151245,2316.91026690247,0.9835,0.75,0.875
asia,2,2262.9741841530545,0.1,0.7,100,True,True,1.2,True,2600,47.61545205116272,2262.749846837441,0.9510000000000001,0.75,0.875
asia,2,2281.241073782387,0.1,0.7,100,True,True,1.2,True,2100,39.58395504951477,2281.241073782387,0.788,1.0,1.0
asia,2,2266.6405682568707,0.1,0.7,100,True,True,1.2,True,2800,52.73071885108948,2264.823650315475,0.5785,0.75,0.875
asia,2,2254.095680401571,0.1,0.7,100,True,True,1.2,True,2500,46.73277425765991,2254.095680401571,0.771,0.875,1.0
asia,2,2241.4139586549095,0.1,0.7,100,True,True,1.2,False,25000,457.2468423843384,2247.646349651357,0.7435,0.75,0.875
