child,3,5.576495885848999,304979.9014869224,21878,False,305592.01876582194,32.092620000000004,0.56,1.0
child,3,5.630387544631958,304916.85759547504,20130,False,307163.652608147,40.39114,0.6,0.96
child,3,5.153260707855225,306440.2481786447,20742,False,306713.29756468174,28.643320000000003,0.76,1.0
child,3,4.884580135345459,305590.8797493215,20140,False,305648.3191299727,23.092340000000004,0.76,1.0
child,3,5.510993719100952,306344.5434799044,21904,False,306701.07163446874,32.53662,0.64,1.0
child,3,5.4668450355529785,306297.49929945834,21604,False,306563.1149332496,22.494300000000003,0.6,1.0
child,3,5.000157356262207,305508.36861608154,21456,False,306458.824695265,36.00508,0.76,1.0
child,3,4.913132667541504,305832.17658454465,20392,False,305962.551767189,27.299960000000002,0.72,1.0
child,3,4.758859634399414,305706.64195745025,19138,False,305845.78922680364,28.17152,0.68,1.0
child,3,4.819854736328125,306562.32154898957,19730,False,306667.9254478145,28.329660000000004,0.8,1.0
child,3,4.975878000259399,305926.4843924203,20440,False,306062.06820562115,27.461840000000002,0.76,1.0
child,3,4.946851968765259,306487.7232548582,20046,False,306805.9654289016,32.53956,0.68,1.0
child,3,5.243866443634033,305582.3526188364,21360,False,306158.53553056833,32.461580000000005,0.6,1.0
child,3,5.171924352645874,306000.91580008634,20588,False,306351.267147532,32.33764,0.64,1.0
child,3,5.293497800827026,305029.22889319476,21888,False,305598.7461055415,32.444120000000005,0.6,1.0
child,3,4.709375619888306,305163.9378584567,19546,False,305386.35971998953,26.313480000000002,0.72,1.0
child,3,4.840801000595093,305754.3894019363,20240,False,306666.00982333213,36.178340000000006,0.8,1.0
child,3,4.687227725982666,305372.26429908746,19250,False,305486.97270858276,27.249720000000003,0.76,1.0
child,3,4.319724798202515,306221.3892655211,18954,True,306221.3892655211,24.85574,0.8,1.0
child,3,5.031383037567139,306237.8480252586,20592,False,306571.8705287744,32.29932,0.68,1.0
