insurance,1,16287.250373467119,100,True,True,True,4406,237.9957218170166,16286.38491165156,23.0225,0.23076923076923078,0.38461538461538464
insurance,1,15865.69666547831,100,True,True,True,7832,422.4753346443176,15730.96405944392,22.8205,0.17307692307692307,0.3269230769230769
insurance,1,15687.116414855802,100,True,True,True,8237,427.29753613471985,15677.18412928867,24.2205,0.21153846153846154,0.38461538461538464
insurance,1,15914.882547239831,100,True,True,True,3567,219.30995726585388,15880.252762965256,16.348,0.23076923076923078,0.3269230769230769
insurance,1,15697.855831922538,100,True,True,True,6031,335.453409910202,15688.274349349082,19.6515,0.21153846153846154,0.3269230769230769
insurance,1,16072.228176936485,100,True,True,True,7087,377.05385065078735,15999.700878834756,22.3755,0.19230769230769232,0.38461538461538464
insurance,1,16158.703719166437,100,True,True,True,3920,231.66459274291992,16136.118621323312,26.399,0.17307692307692307,0.3076923076923077
insurance,1,15714.555880221926,100,True,True,True,8087,453.35125255584717,15675.879724018994,31.2215,0.1346153846153846,0.34615384615384615
insurance,1,15638.33185839486,100,True,True,True,8790,480.7624454498291,15626.342549782821,29.04,0.17307692307692307,0.40384615384615385
insurance,1,16101.57292392155,100,True,True,True,5801,313.66997170448303,16078.331012542301,20.85,0.17307692307692307,0.34615384615384615
insurance,1,16013.008272099956,100,True,True,True,5624,316.2005000114441,15933.850097325441,24.031,0.21153846153846154,0.38461538461538464
insurance,1,15782.624021547814,100,True,True,True,5901,314.93447709083557,15700.401969794126,22.587,0.23076923076923078,0.38461538461538464
insurance,1,16231.956813152769,100,True,True,True,6265,348.4755563735962,16187.469050954354,15.3185,0.21153846153846154,0.34615384615384615
insurance,1,15872.907296573698,100,True,True,True,6958,356.7473692893982,15849.2544049049,22.1585,0.1346153846153846,0.34615384615384615
insurance,1,15822.839288121042,100,True,True,True,5800,325.38065242767334,15757.353649980714,21.374,0.25,0.34615384615384615
insurance,1,16117.071849580449,100,True,True,True,5550,298.8038914203644,16008.701231023551,21.5765,0.21153846153846154,0.38461538461538464
insurance,1,16130.01182318264,100,True,True,True,4205,228.7506546974182,16119.11020293744,21.735,0.17307692307692307,0.28846153846153844
insurance,1,15735.37667573629,100,True,True,True,7288,384.75048661231995,15640.571350672966,20.4655,0.23076923076923078,0.36538461538461536
insurance,1,16237.186098829854,100,True,True,True,4545,252.14905714988708,16204.353562569868,18.751,0.15384615384615385,0.2692307692307692
insurance,1,16187.557317615785,100,True,True,True,5340,326.2084460258484,16186.09804180432,22.803,0.17307692307692307,0.34615384615384615
