asia,1,0.3811202049255371,933.9217539265217,730,True,932.5126340394618,0.70375,0.375,0.75
asia,1,0.4043600559234619,932.1850646836931,760,False,934.252557326413,0.69125,0.5,0.625
asia,1,0.4106009006500244,989.5369348308593,850,True,986.8996488474384,0.62875,0.375,0.75
asia,1,0.4722628593444824,951.5459256974757,1118,True,951.169788730345,0.67625,0.25,0.75
asia,1,0.47078824043273926,934.5714281335502,1122,True,934.0049847186092,0.705,0.375,0.875
asia,1,0.356978178024292,943.8450643766706,846,True,939.3499956404362,0.735,0.625,0.75
asia,1,0.35642004013061523,913.6886141354886,838,False,916.6374502848812,1.03375,0.5,0.75
asia,1,0.4203367233276367,918.1344559463975,1042,True,917.2752314446219,0.62375,0.375,0.5
asia,1,0.38572263717651367,962.3287244843782,934,True,959.3455868424041,0.745,0.75,0.875
asia,1,0.35973572731018066,977.4335697546614,862,False,984.2389991260153,0.57625,0.5,0.75
asia,1,0.3576481342315674,926.8496930100719,854,True,926.0762244316105,0.7475,0.625,0.75
asia,1,0.3596181869506836,928.2501182852079,860,True,925.2846512298772,0.72,0.875,0.875
asia,1,0.3243088722229004,947.9506026531172,744,True,944.4017061077907,0.75625,0.375,0.75
asia,1,0.4217875003814697,991.7989255167416,952,False,993.1757473957705,0.70375,0.125,0.875
asia,1,0.39392590522766113,944.4391115317337,932,True,944.1299618637797,0.7025,0.375,0.875
asia,1,0.34537601470947266,951.6230455163051,830,True,950.6423263779568,0.6900000000000001,0.5,0.75
asia,1,0.3534708023071289,937.4359135289175,860,True,936.2757135865783,0.785,0.875,0.875
asia,1,0.31650495529174805,947.9257275337717,748,False,955.877113579218,0.735,0.5,0.75
asia,1,0.4280581474304199,937.7377466111983,986,False,944.140895949073,0.67125,0.0,0.875
asia,1,0.38979315757751465,947.7496749800363,966,False,951.7252515486343,0.74625,0.125,0.875
