22.691885496015175,931.3031821582971,0.5882352941176471,0.875,0.5555555555555556,0.625,7,0.625,0.625
21.32371274234049,929.9350094046224,0.25,0.7857142857142857,0.25,0.25,12,0.25,0.625
21.026899254638806,929.6381959169207,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.5
16.87062587351795,925.4819225357999,0.26666666666666666,0.8035714285714286,0.2857142857142857,0.25,11,0.25,0.75
16.777875980664135,925.389172642946,0.625,0.8928571428571429,0.625,0.625,6,0.625,0.625
6.296169802436111,914.907466464718,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,0.75
6.296169802436111,914.907466464718,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,0.75
6.296169802436111,914.907466464718,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,0.75
6.296169802436111,914.907466464718,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,0.75
0.9115038003559448,909.5228004626379,0.6666666666666666,0.9107142857142857,0.7142857142857143,0.625,5,0.625,0.75
0.9115038003559448,909.5228004626379,0.6666666666666666,0.9107142857142857,0.7142857142857143,0.625,5,0.625,0.75
0.9115038003559448,909.5228004626379,0.6666666666666666,0.9107142857142857,0.7142857142857143,0.625,5,0.625,0.75
0.7817857406412259,909.3930824029231,0.875,0.9642857142857143,0.875,0.875,2,0.875,0.875
0.7817857406412259,909.3930824029231,0.875,0.9642857142857143,0.875,0.875,2,0.875,0.875
0.12971805971494632,908.7410147219969,0.7999999999999999,0.9464285714285714,0.8571428571428571,0.75,3,0.75,0.875
0.12971805971494632,908.7410147219969,0.7999999999999999,0.9464285714285714,0.8571428571428571,0.75,3,0.75,0.875
0.12971805971494632,908.7410147219969,0.7999999999999999,0.9464285714285714,0.8571428571428571,0.75,3,0.75,0.875
0.12971805971494632,908.7410147219969,0.7999999999999999,0.9464285714285714,0.8571428571428571,0.75,3,0.75,0.875
1.1368683772161603e-13,908.611296662282,0.75,0.9285714285714286,0.75,0.75,4,0.75,1.0
