BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
40444.85967263213,345685.10358980007,0.22950819672131148,0.8763157894736842,0.19444444444444445,0.28,47,0.28,0.4
31710.061778616626,336950.30569578457,0.28125,0.8789473684210526,0.23076923076923078,0.36,46,0.36,0.48
28724.76716324623,333965.0110804142,0.3125,0.8842105263157894,0.2564102564102564,0.4,44,0.4,0.56
16583.403011824004,321823.64692899195,0.3076923076923077,0.881578947368421,0.25,0.4,45,0.4,0.68
13600.79143587692,318841.03535304486,0.34375,0.8894736842105263,0.28205128205128205,0.44,42,0.44,0.68
10821.488873279595,316061.73279044754,0.3880597014925373,0.8921052631578947,0.30952380952380953,0.52,41,0.52,0.76
8920.503240502789,314160.74715767073,0.4411764705882353,0.9,0.3488372093023256,0.6,38,0.6,0.84
8110.790735305229,313351.0346524732,0.4545454545454546,0.9052631578947369,0.36585365853658536,0.6,36,0.6,0.88
7834.62414742558,313074.8680645935,0.47619047619047616,0.9131578947368421,0.39473684210526316,0.6,33,0.6,0.88
6911.856640973012,312152.10055814096,0.48387096774193555,0.9157894736842105,0.40540540540540543,0.6,32,0.6,0.84
6668.765870828414,311909.00978799636,0.5,0.9210526315789473,0.42857142857142855,0.6,30,0.6,0.84
5491.587726848666,310731.8316440166,0.5,0.9210526315789473,0.42857142857142855,0.6,30,0.6,0.88
4385.399345398357,309625.6432625663,0.5714285714285714,0.9368421052631579,0.5161290322580645,0.64,24,0.64,0.88
4121.588168397429,309361.8320855654,0.5714285714285714,0.9368421052631579,0.5161290322580645,0.64,24,0.64,0.92
4121.588168397429,309361.8320855654,0.5714285714285714,0.9368421052631579,0.5161290322580645,0.64,24,0.64,0.92
4075.0799894009833,309315.3239065689,0.5818181818181818,0.9394736842105263,0.5333333333333333,0.64,23,0.64,0.92
4070.8403702902724,309311.0842874582,0.5714285714285714,0.9368421052631579,0.5161290322580645,0.64,24,0.64,0.92
4070.8403702902724,309311.0842874582,0.5714285714285714,0.9368421052631579,0.5161290322580645,0.64,24,0.64,0.92
4044.9066417156137,309285.15055888356,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.92
2570.101057136606,307810.34497430455,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1746.5209590092418,306986.7648761772,0.6296296296296295,0.9473684210526315,0.5862068965517241,0.68,20,0.68,0.96
1746.5209590092418,306986.7648761772,0.6296296296296295,0.9473684210526315,0.5862068965517241,0.68,20,0.68,0.96
1746.5209590092418,306986.7648761772,0.6296296296296295,0.9473684210526315,0.5862068965517241,0.68,20,0.68,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1746.5209590091836,306986.7648761771,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
