insurance,3,658266.502297002,100,True,True,False,190165,24357.52733039856,661820.6562066916,58.70221000000001,0.5576923076923077,0.7884615384615384
insurance,3,658293.8084110476,100,True,True,False,190168,23461.445021390915,661569.093468102,48.74009,0.5769230769230769,0.75
insurance,3,658180.2068138444,100,True,True,False,190018,23148.29027032852,658620.8520831121,49.24895,0.5192307692307693,0.8076923076923077
insurance,3,657569.4697502871,100,True,True,False,190063,23363.234333515167,660009.728722833,56.94662,0.5384615384615384,0.7692307692307693
insurance,3,658681.555107463,100,True,True,False,190036,23071.816164016724,661181.9698146435,55.55986000000001,0.5192307692307693,0.7692307692307693
insurance,3,658628.1098811815,100,True,True,False,190164,22929.33773636818,665453.5354196716,44.846970000000006,0.36538461538461536,0.75
insurance,3,658395.0971340259,100,True,True,False,190156,22738.63734769821,658667.5804430192,41.72945,0.6923076923076923,0.8076923076923077
insurance,3,659407.0052879282,100,True,True,False,190125,23542.624083518982,660949.7936875266,55.75889000000001,0.5192307692307693,0.7884615384615384
insurance,3,658860.6469339537,100,True,True,True,134400,16358.56006360054,658534.1373314785,46.36695,0.6923076923076923,0.8461538461538461
insurance,3,657966.6226163092,100,True,True,False,190128,22420.272084236145,659543.3095479921,57.33811000000001,0.5769230769230769,0.7884615384615384
insurance,3,658761.0655133745,100,True,True,False,190049,21957.442541599274,661229.1286896076,46.275200000000005,0.5384615384615384,0.7884615384615384
insurance,3,658756.1832471145,100,True,True,False,190075,22694.29526567459,665963.1626256242,46.355380000000004,0.4230769230769231,0.8076923076923077
insurance,3,658625.0029336445,100,True,True,False,190165,23078.01684999466,660336.8290866828,47.125080000000004,0.6730769230769231,0.7884615384615384
insurance,3,658848.946572833,100,True,True,False,190091,23356.01560330391,660218.2706555517,50.74143,0.6153846153846154,0.8076923076923077
insurance,3,659339.1200301968,100,True,True,False,190068,22739.396012306213,662313.2586623994,56.685810000000004,0.4423076923076923,0.7307692307692307
insurance,3,658284.054435208,100,True,True,False,190101,23690.63081431389,663859.0001039028,56.447430000000004,0.4423076923076923,0.8076923076923077
insurance,3,659367.5348072103,100,True,True,False,190169,23879.51295018196,659644.4787733785,46.43475,0.6538461538461539,0.8269230769230769
insurance,3,659751.4226047508,100,True,True,True,61898,7513.297399759293,659696.4083054736,44.056160000000006,0.6730769230769231,0.8846153846153846
insurance,3,658809.0276161274,100,True,True,False,190112,24126.354721307755,664762.2115713914,55.57959,0.4807692307692308,0.7692307692307693
insurance,3,658134.9235947777,100,True,True,False,190137,23920.248747110367,659260.0052035103,46.79905,0.5192307692307693,0.7692307692307693
