insurance,3,18.014533042907715,659349.4691934928,70014,False,659394.7368133422,52.75488000000001,0.6346153846153846,0.8653846153846154
insurance,3,17.237743139266968,658372.0850597076,65268,False,661158.3635767204,53.591910000000006,0.4807692307692308,0.7884615384615384
insurance,3,16.539563417434692,658209.4196192583,64754,False,658757.9704040149,48.80313,0.5769230769230769,0.8461538461538461
insurance,3,20.435731410980225,658304.5507997994,71850,False,661789.902093372,59.271300000000004,0.5192307692307693,0.8269230769230769
insurance,3,20.739323377609253,657853.3137158263,75986,False,659794.0101911837,57.14157,0.5769230769230769,0.8461538461538461
insurance,3,17.34930658340454,657985.5085061552,66834,False,658611.6509039028,51.122730000000004,0.5576923076923077,0.8461538461538461
insurance,3,17.372756719589233,657566.6455378185,66818,False,657615.7483932398,52.07336,0.5769230769230769,0.8461538461538461
insurance,3,18.154141902923584,658609.9590304911,70176,False,660218.9569742179,54.954150000000006,0.6730769230769231,0.8653846153846154
insurance,3,17.6666362285614,658491.5284878562,65260,False,661233.6833140708,53.579890000000006,0.4807692307692308,0.7884615384615384
insurance,3,18.139703273773193,658482.3136700762,68204,False,662486.8679093709,63.33534,0.5,0.7884615384615384
insurance,3,17.83664560317993,657304.2853747401,69086,False,659276.2652743893,55.901720000000005,0.5384615384615384,0.7884615384615384
insurance,3,19.075101375579834,659503.3743721709,71652,False,660869.7439867727,49.834970000000006,0.5961538461538461,0.8076923076923077
insurance,3,18.484389781951904,658215.1529992998,68956,False,659445.5873191955,53.31100000000001,0.5961538461538461,0.8076923076923077
insurance,3,19.993069887161255,657540.9046191514,72180,False,663694.2142174677,59.359,0.5769230769230769,0.8269230769230769
insurance,3,19.02520203590393,658173.2417576357,66396,False,663321.9534799153,54.01532,0.4230769230769231,0.75
insurance,3,18.895217895507812,659354.2240420856,68918,False,660326.9690557724,53.55252,0.6153846153846154,0.8461538461538461
insurance,3,18.252707719802856,658878.4602978774,67136,False,658995.2858143979,54.22189,0.6923076923076923,0.8653846153846154
insurance,3,18.067148685455322,658594.3402380013,67854,False,659321.9525192825,50.84123,0.4807692307692308,0.8269230769230769
insurance,3,18.719298601150513,658460.5919951578,69134,False,659159.000021845,46.30577,0.5769230769230769,0.8269230769230769
insurance,3,17.70267343521118,659248.9070994646,68424,False,660190.8067973567,48.651500000000006,0.46153846153846156,0.8269230769230769
