child,3,0.01,0.01,0.95,0.95,5,0.01,7840.544886350632,305731.4866504241,150021,False,False,306131.1204064153,27.619940000000003,0.88,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,8032.516194820404,306262.95984674705,150020,False,False,307513.4117429242,37.21838,0.8,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,8011.564391374588,305930.33255517716,150009,False,False,306372.66178812546,27.993100000000002,0.92,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,8068.5726544857025,306229.250947565,150008,False,False,308298.14498708013,41.503440000000005,0.8,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,3950.7073385715485,305323.4311489293,75339,False,True,305323.43114892923,24.87338,0.84,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,7725.090365409851,306161.67377444985,150020,False,False,306544.8774245054,26.940640000000002,0.88,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,7764.93674659729,305873.9953205195,150010,False,False,306028.6035679003,25.13108,0.84,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,2514.975387096405,305845.0699812255,47131,False,True,305845.0699812255,25.2023,1.0,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,8220.759099721909,306253.0569606747,150005,False,False,308319.12592635263,35.45846,0.68,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,7932.34471654892,306023.896402379,150003,False,False,306491.63722727797,25.364020000000004,0.72,0.96
child,3,0.01,0.01,0.95,0.95,5,0.01,8270.89247226715,306154.42322655104,150002,False,False,306466.5377131061,31.54106,0.68,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,8006.247995138168,305603.5702830787,150012,False,False,305861.0015943122,24.088880000000003,0.84,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,8267.262164592743,306108.2859065673,150019,False,False,308658.9058545875,36.504160000000006,0.64,0.92
child,3,0.01,0.01,0.95,0.95,5,0.01,7966.978648662567,305285.84464728914,150008,False,False,305543.1259677788,27.799640000000004,0.92,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,8247.214966535568,305230.9114228794,150006,False,False,306663.6608549699,39.392360000000004,0.76,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,7903.395081043243,305226.5081787403,150010,False,False,305793.482519763,32.91796,0.8,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,1561.157058954239,306356.6381453815,29395,False,True,306356.63814538147,27.50588,0.96,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,8205.185533046722,305531.474977142,150010,False,False,308306.3631381511,39.749120000000005,0.68,0.92
child,3,0.01,0.01,0.95,0.95,5,0.01,8089.019885063171,305412.79779766354,150010,False,False,305550.12988301285,28.339540000000003,0.68,1.0
child,3,0.01,0.01,0.95,0.95,5,0.01,8197.629121541977,305321.2635017045,150010,False,False,305698.20564934035,32.671060000000004,0.72,1.0
