asia,1,928.8299320618213,100,True,True,True,8279,159.7543864250183,927.4647795813415,0.72375,0.75,0.875
asia,1,970.7562416980958,100,True,True,True,728,14.915725946426392,970.6573917083376,0.6075,0.75,0.875
asia,1,937.0499854903247,100,True,True,True,707,14.728726387023926,937.0499854903248,0.77625,0.875,1.0
asia,1,909.3139602966174,100,True,True,True,730,14.672568321228027,908.7381281221766,0.7975,0.625,0.75
asia,1,976.749118673011,100,True,True,True,700,14.01766562461853,975.6749613701231,0.8175,0.75,0.875
asia,1,926.2182720573196,100,True,True,True,1779,33.51371955871582,926.2182720573196,0.77875,1.0,1.0
asia,1,970.1822029574643,100,True,True,False,12051,230.70078897476196,971.3654878532141,0.61625,0.5,1.0
asia,1,955.7085993778256,100,True,True,True,1648,31.993266820907593,955.3932409060262,1.035,0.875,0.875
asia,1,971.4357156735878,100,True,True,True,6181,119.72022867202759,969.6283458130566,0.8300000000000001,0.625,0.75
asia,1,954.2646345407697,100,True,True,False,12070,235.66850996017456,954.6363445358803,0.81875,0.5,0.875
asia,1,963.446536042139,100,True,True,True,1624,31.768999338150024,963.4465360421389,0.7937500000000001,1.0,1.0
asia,1,962.6469826901257,100,True,True,True,2012,37.95235872268677,962.4789462402497,0.76625,0.875,0.875
asia,1,941.3752595350379,100,True,True,True,173,4.867076873779297,935.5989286525888,0.8125,0.375,0.625
asia,1,931.9566163086348,100,True,True,True,1443,27.2553129196167,931.9566163086349,0.535,0.875,1.0
asia,1,909.5859559696717,100,True,True,False,12092,225.43494272232056,912.1757003671572,0.67125,0.375,0.875
asia,1,959.8930430742239,100,True,True,False,12030,216.2910087108612,960.2262016913069,0.55875,0.375,0.625
asia,1,908.6895445326355,100,True,True,True,1209,23.38526940345764,908.6863584127486,0.76875,0.75,0.875
asia,1,948.2591269020215,100,True,True,True,9973,190.08858585357666,947.2237981327808,0.56625,0.625,0.875
asia,1,923.6619964719118,100,True,True,True,2170,45.2590434551239,921.653282662362,1.01625,0.125,0.625
asia,1,952.474584821283,100,True,True,True,2052,40.42382836341858,952.3914557853622,0.8300000000000001,0.875,0.875
