insurance,2,266304.44916363264,100,True,True,True,146657,11558.22838306427,266303.85800160695,43.589800000000004,0.6538461538461539,0.8076923076923077
insurance,2,266574.17283107975,100,True,True,False,170009,13678.967755794525,270766.2549407673,46.051125,0.46153846153846156,0.6923076923076923
insurance,2,265510.50489569135,100,True,True,False,170054,13595.843075990677,266692.7712276165,43.11455,0.4807692307692308,0.8076923076923077
insurance,2,266354.65315852617,100,True,True,False,170131,13725.79207611084,268578.15423511714,40.6602,0.5384615384615384,0.8269230769230769
insurance,2,266614.9209025641,100,True,True,False,170142,13555.976368904114,267520.5873505528,50.896325000000004,0.6153846153846154,0.75
insurance,2,265138.1284362233,100,True,True,False,170115,13676.21705698967,266768.21527642093,44.090075,0.40384615384615385,0.75
insurance,2,266453.3134403049,100,True,True,False,170040,13203.290570259094,267236.625266899,44.228775,0.40384615384615385,0.7307692307692307
insurance,2,265389.6564324742,100,True,True,False,170059,13558.48754119873,266958.3726129084,45.9361,0.5384615384615384,0.75
insurance,2,265996.0415257683,100,True,True,True,95141,7479.731642007828,265698.6909664266,39.3878,0.7307692307692307,0.8269230769230769
insurance,2,266494.63732568256,100,True,True,False,170142,13484.327893972397,268113.6053289862,45.942150000000005,0.5,0.75
insurance,2,266316.7132598201,100,True,True,False,170065,13616.344356060028,267363.5588973556,40.172925,0.5576923076923077,0.7884615384615384
insurance,2,266007.5740792239,100,True,True,True,148629,11528.485279083252,265941.52471817273,44.5686,0.6730769230769231,0.8269230769230769
insurance,2,266336.1501120904,100,True,True,False,170131,13290.817484855652,268468.9628827885,49.838275,0.5384615384615384,0.75
insurance,2,266208.81779355655,100,True,True,False,170057,13167.883889913559,267870.9801767162,50.261175,0.4230769230769231,0.7115384615384616
insurance,2,266762.98481363116,100,True,True,False,170048,13054.532918691635,267776.7737402589,44.55275,0.4807692307692308,0.7884615384615384
insurance,2,266072.3467907304,100,True,True,True,169104,13132.606323480606,266064.488599202,48.0345,0.46153846153846156,0.7692307692307693
insurance,2,266176.8474782319,100,True,True,True,27229,2128.1401801109314,266172.32294742763,42.5073,0.6346153846153846,0.7692307692307693
insurance,2,266051.63389734994,100,True,True,False,170049,13486.873435974121,266101.7494859557,39.603950000000005,0.4807692307692308,0.7307692307692307
insurance,2,265288.6673412723,100,True,True,True,169953,13882.617814064026,265185.67396425625,43.191375,0.6538461538461539,0.8076923076923077
insurance,2,265946.1350338188,100,True,True,False,170143,13564.682359218597,267085.4615724463,45.654975,0.5576923076923077,0.7692307692307693
