insurance,1,16456.767592766435,0.1,0.7,100,True,True,1.2,False,60000,4623.464634180069,28419.600646752326,65592340.42,0.38461538461538464,0.5
insurance,1,16007.27045974808,0.1,0.7,100,True,True,1.2,False,60000,4776.7049605846405,28211.685059997915,66477125.6685,0.3076923076923077,0.5
insurance,1,15866.840313652703,0.1,0.7,100,True,True,1.2,False,60000,4933.575234651566,25291.39506233262,130224334.8945,0.28846153846153844,0.5192307692307693
insurance,1,16106.591187769405,0.1,0.7,100,True,True,1.2,False,60000,4583.190348148346,27943.096732631402,66842963.5325,0.3269230769230769,0.5384615384615384
insurance,1,15803.162701784982,0.1,0.7,100,True,True,1.2,False,60000,4965.330811023712,25159.336349660374,137517498.099,0.28846153846153844,0.5192307692307693
insurance,1,16160.20253097003,0.1,0.7,100,True,True,1.2,False,60000,4622.309995651245,28388.95464902052,68770163.642,0.34615384615384615,0.5192307692307693
insurance,1,16296.20308674668,0.1,0.7,100,True,True,1.2,False,60000,4609.519701719284,28242.2758316813,67347348.036,0.28846153846153844,0.46153846153846156
insurance,1,16277.568200775033,0.1,0.7,100,True,True,1.2,False,60000,4592.751937866211,28017.07655567144,65735573.238,0.28846153846153844,0.5192307692307693
insurance,1,15910.771664741378,0.1,0.7,100,True,True,1.2,False,60000,4720.796526670456,28021.279232389876,67605032.9245,0.3076923076923077,0.4807692307692308
insurance,1,16158.496242405894,0.1,0.7,100,True,True,1.2,False,60000,4682.332169055939,28127.763493350703,66609227.507,0.3076923076923077,0.5576923076923077
insurance,1,15639.586220689309,0.1,0.7,100,True,True,1.2,False,60000,4725.636089324951,25162.94558311226,64024656.548,0.2692307692307692,0.5192307692307693
insurance,1,16038.154007882931,0.1,0.7,100,True,True,1.2,False,60000,4628.357631921768,28082.41310979765,68103112.369,0.3076923076923077,0.4807692307692308
insurance,1,15606.29782449767,0.1,0.7,100,True,True,1.2,False,60000,4595.0745713710785,28041.185715113348,63150977.8015,0.4230769230769231,0.5576923076923077
insurance,1,16073.449059975248,0.1,0.7,100,True,True,1.2,False,60000,4637.21259355545,27880.56004660346,67585968.223,0.28846153846153844,0.5576923076923077
insurance,1,16296.687558587857,0.1,0.7,100,True,True,1.2,False,60000,4638.394372224808,28167.02468602129,66989469.8095,0.40384615384615385,0.5576923076923077
insurance,1,16049.66119148941,0.1,0.7,100,True,True,1.2,False,60000,4624.762006521225,27863.91062362449,66803394.6435,0.28846153846153844,0.4423076923076923
insurance,1,16258.268779378774,0.1,0.7,100,True,True,1.2,False,60000,4680.581961154938,27937.721672767613,67899743.076,0.36538461538461536,0.5576923076923077
insurance,1,15983.926608228066,0.1,0.7,100,True,True,1.2,False,60000,4651.201668024063,28161.799356596573,64868514.6365,0.23076923076923078,0.4807692307692308
insurance,1,16038.18427423185,0.1,0.7,100,True,True,1.2,False,60000,4819.262463569641,27970.320644573487,65574404.2165,0.3269230769230769,0.5769230769230769
insurance,1,16237.347056022043,0.1,0.7,100,True,True,1.2,False,60000,4609.914564847946,28059.033466150897,63709632.6325,0.34615384615384615,0.4807692307692308
