BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
27128.20857506318,43112.13518329125,0.0784313725490196,0.8660968660968661,0.08,0.07692307692307693,94,0.07692307692307693,0.15384615384615385
22283.32323767397,38267.249845902035,0.0851063829787234,0.8774928774928775,0.09523809523809523,0.07692307692307693,86,0.07692307692307693,0.15384615384615385
21378.08953054263,37362.0161387707,0,0.8660968660968661,0.0,0.0,94,0.0,0.07692307692307693
20257.95916808297,36241.885776311035,0.0851063829787234,0.8774928774928775,0.09523809523809523,0.07692307692307693,86,0.07692307692307693,0.11538461538461539
19494.97826091457,35478.904869142636,0.043478260869565216,0.8746438746438746,0.05,0.038461538461538464,88,0.038461538461538464,0.09615384615384616
18319.678220027476,34303.60482825554,0,0.8789173789173789,0.0,0.0,85,0.0,0.07692307692307693
18199.296559499824,34183.22316772789,0,0.8774928774928775,0.0,0.0,86,0.0,0.07692307692307693
18199.296559499824,34183.22316772789,0,0.8774928774928775,0.0,0.0,86,0.0,0.07692307692307693
18199.296559499824,34183.22316772789,0,0.8774928774928775,0.0,0.0,86,0.0,0.07692307692307693
17837.46948476747,33821.396092995536,0,0.8746438746438746,0.0,0.0,88,0.0,0.07692307692307693
17568.19684344968,33552.12345167775,0,0.8732193732193733,0.0,0.0,89,0.0,0.09615384615384616
17568.19684344968,33552.12345167775,0,0.8732193732193733,0.0,0.0,89,0.0,0.09615384615384616
17462.995731896925,33446.92234012499,0.044444444444444446,0.8774928774928775,0.05263157894736842,0.038461538461538464,86,0.038461538461538464,0.1346153846153846
17440.303699977252,33424.23030820532,0.02272727272727273,0.8774928774928775,0.027777777777777776,0.019230769230769232,86,0.019230769230769232,0.07692307692307693
17277.420639906377,33261.34724813444,0.023529411764705882,0.8817663817663818,0.030303030303030304,0.019230769230769232,83,0.019230769230769232,0.15384615384615385
17031.83601038152,33015.76261860959,0.023255813953488375,0.8803418803418803,0.029411764705882353,0.019230769230769232,84,0.019230769230769232,0.15384615384615385
17031.83601038152,33015.76261860959,0.023255813953488375,0.8803418803418803,0.029411764705882353,0.019230769230769232,84,0.019230769230769232,0.15384615384615385
16968.53812109665,32952.46472932472,0.0898876404494382,0.8846153846153846,0.10810810810810811,0.07692307692307693,81,0.07692307692307693,0.1346153846153846
16653.788195864785,32637.71480409285,0.02197802197802198,0.8732193732193733,0.02564102564102564,0.019230769230769232,89,0.019230769230769232,0.1346153846153846
16476.800727620728,32460.727335848795,0.023529411764705882,0.8817663817663818,0.030303030303030304,0.019230769230769232,83,0.019230769230769232,0.11538461538461539
16380.07847413938,32364.005082367446,0.06976744186046513,0.886039886039886,0.08823529411764706,0.057692307692307696,80,0.057692307692307696,0.1346153846153846
16183.54687889434,32167.473487122406,0,0.8760683760683761,0.0,0.0,87,0.0,0.11538461538461539
16109.389072427723,32093.31568065579,0.02272727272727273,0.8774928774928775,0.027777777777777776,0.019230769230769232,86,0.019230769230769232,0.09615384615384616
15808.813308806944,31792.73991703501,0.06741573033707865,0.8817663817663818,0.08108108108108109,0.057692307692307696,83,0.057692307692307696,0.19230769230769232
15527.92689765765,31511.853505885716,0.08695652173913043,0.8803418803418803,0.1,0.07692307692307693,84,0.07692307692307693,0.17307692307692307
15375.242639738906,31359.169247966973,0.06666666666666667,0.8803418803418803,0.07894736842105263,0.057692307692307696,84,0.057692307692307696,0.17307692307692307
15375.242639738906,31359.169247966973,0.06666666666666667,0.8803418803418803,0.07894736842105263,0.057692307692307696,84,0.057692307692307696,0.17307692307692307
15375.242639738906,31359.169247966973,0.06666666666666667,0.8803418803418803,0.07894736842105263,0.057692307692307696,84,0.057692307692307696,0.17307692307692307
15274.527319833422,31258.453928061488,0.06896551724137932,0.8846153846153846,0.08571428571428572,0.057692307692307696,81,0.057692307692307696,0.17307692307692307
15108.138206645468,31092.064814873534,0.06896551724137932,0.8846153846153846,0.08571428571428572,0.057692307692307696,81,0.057692307692307696,0.15384615384615385
15056.949832102837,31040.876440330903,0.08695652173913043,0.8803418803418803,0.1,0.07692307692307693,84,0.07692307692307693,0.21153846153846154
14781.375652343042,30765.30226057111,0.12499999999999997,0.8803418803418803,0.13636363636363635,0.11538461538461539,84,0.11538461538461539,0.23076923076923078
14649.84114909609,30633.767757324156,0.09195402298850576,0.8874643874643875,0.11428571428571428,0.07692307692307693,79,0.07692307692307693,0.19230769230769232
14649.84114909609,30633.767757324156,0.09195402298850576,0.8874643874643875,0.11428571428571428,0.07692307692307693,79,0.07692307692307693,0.19230769230769232
14649.84114909609,30633.767757324156,0.09195402298850576,0.8874643874643875,0.11428571428571428,0.07692307692307693,79,0.07692307692307693,0.19230769230769232
14475.605823940594,30459.53243216866,0.15555555555555556,0.8917378917378918,0.18421052631578946,0.1346153846153846,76,0.1346153846153846,0.2692307692307692
14416.600699621507,30400.527307849574,0.08695652173913043,0.8803418803418803,0.1,0.07692307692307693,84,0.07692307692307693,0.2692307692307692
14333.88060195719,30317.807210185256,0.09090909090909093,0.886039886039886,0.1111111111111111,0.07692307692307693,80,0.07692307692307693,0.25
14303.345695161413,30287.27230338948,0.13333333333333333,0.8888888888888888,0.15789473684210525,0.11538461538461539,78,0.11538461538461539,0.25
14230.776298787689,30214.702907015755,0.10416666666666666,0.8774928774928775,0.11363636363636363,0.09615384615384616,86,0.09615384615384616,0.28846153846153844
14186.85439586316,30170.781004091226,0.12765957446808512,0.8831908831908832,0.14285714285714285,0.11538461538461539,82,0.11538461538461539,0.25
14186.85439586316,30170.781004091226,0.12765957446808512,0.8831908831908832,0.14285714285714285,0.11538461538461539,82,0.11538461538461539,0.25
14186.85439586316,30170.781004091226,0.12765957446808512,0.8831908831908832,0.14285714285714285,0.11538461538461539,82,0.11538461538461539,0.25
14004.506392656756,29988.433000884823,0.1111111111111111,0.886039886039886,0.13157894736842105,0.09615384615384616,80,0.09615384615384616,0.25
13851.163924058765,29835.09053228683,0.15384615384615383,0.8903133903133903,0.1794871794871795,0.1346153846153846,77,0.1346153846153846,0.2692307692307692
13851.163924058765,29835.09053228683,0.15384615384615383,0.8903133903133903,0.1794871794871795,0.1346153846153846,77,0.1346153846153846,0.2692307692307692
13737.883698954072,29721.81030718214,0.13186813186813184,0.8874643874643875,0.15384615384615385,0.11538461538461539,79,0.11538461538461539,0.2692307692307692
13725.663986134132,29709.5905943622,0.17582417582417584,0.8931623931623932,0.20512820512820512,0.15384615384615385,75,0.15384615384615385,0.28846153846153844
13711.684417901291,29695.611026129358,0.15730337078651685,0.8931623931623932,0.1891891891891892,0.1346153846153846,75,0.1346153846153846,0.25
13645.098445027812,29629.02505325588,0.13186813186813184,0.8874643874643875,0.15384615384615385,0.11538461538461539,79,0.11538461538461539,0.28846153846153844
13645.098445027812,29629.02505325588,0.13186813186813184,0.8874643874643875,0.15384615384615385,0.11538461538461539,79,0.11538461538461539,0.28846153846153844
13577.249168800769,29561.175777028835,0.17777777777777778,0.8945868945868946,0.21052631578947367,0.15384615384615385,74,0.15384615384615385,0.3076923076923077
13529.334561338146,29513.261169566213,0.17204301075268819,0.8903133903133903,0.1951219512195122,0.15384615384615385,77,0.15384615384615385,0.3076923076923077
13516.659526634674,29500.58613486274,0.15555555555555556,0.8917378917378918,0.18421052631578946,0.1346153846153846,76,0.1346153846153846,0.25
13369.43142653061,29353.358034758676,0.18181818181818185,0.8974358974358975,0.2222222222222222,0.15384615384615385,72,0.15384615384615385,0.3076923076923077
13339.181762421238,29323.108370649305,0.18181818181818185,0.8974358974358975,0.2222222222222222,0.15384615384615385,72,0.15384615384615385,0.3076923076923077
13339.181762421238,29323.108370649305,0.18181818181818185,0.8974358974358975,0.2222222222222222,0.15384615384615385,72,0.15384615384615385,0.3076923076923077
13275.510682746582,29259.43729097465,0.20454545454545453,0.9002849002849003,0.25,0.17307692307692307,70,0.17307692307692307,0.3076923076923077
13275.510682746582,29259.43729097465,0.20454545454545453,0.9002849002849003,0.25,0.17307692307692307,70,0.17307692307692307,0.3076923076923077
13268.180230704827,29252.106838932894,0.19780219780219782,0.896011396011396,0.23076923076923078,0.17307692307692307,73,0.17307692307692307,0.3269230769230769
13268.180230704827,29252.106838932894,0.19780219780219782,0.896011396011396,0.23076923076923078,0.17307692307692307,73,0.17307692307692307,0.3269230769230769
13266.881609007298,29250.808217235364,0.20454545454545453,0.9002849002849003,0.25,0.17307692307692307,70,0.17307692307692307,0.3076923076923077
13258.012273713412,29241.938881941478,0.20454545454545453,0.9002849002849003,0.25,0.17307692307692307,70,0.17307692307692307,0.3076923076923077
13229.57739674591,29213.504004973976,0.19999999999999998,0.8974358974358975,0.23684210526315788,0.17307692307692307,72,0.17307692307692307,0.3269230769230769
13229.57739674591,29213.504004973976,0.19999999999999998,0.8974358974358975,0.23684210526315788,0.17307692307692307,72,0.17307692307692307,0.3269230769230769
13191.70077650559,29175.627384733656,0.20224719101123595,0.8988603988603988,0.24324324324324326,0.17307692307692307,71,0.17307692307692307,0.34615384615384615
13175.348083727455,29159.27469195552,0.20224719101123595,0.8988603988603988,0.24324324324324326,0.17307692307692307,71,0.17307692307692307,0.34615384615384615
13144.655941228666,29128.582549456733,0.20454545454545453,0.9002849002849003,0.25,0.17307692307692307,70,0.17307692307692307,0.34615384615384615
13134.252838548651,29118.179446776718,0.20689655172413793,0.9017094017094017,0.2571428571428571,0.17307692307692307,69,0.17307692307692307,0.3269230769230769
13117.298234346737,29101.224842574804,0.20224719101123595,0.8988603988603988,0.24324324324324326,0.17307692307692307,71,0.17307692307692307,0.3269230769230769
13117.298234346737,29101.224842574804,0.20224719101123595,0.8988603988603988,0.24324324324324326,0.17307692307692307,71,0.17307692307692307,0.3269230769230769
13086.606091847945,29070.53270007601,0.20454545454545453,0.9002849002849003,0.25,0.17307692307692307,70,0.17307692307692307,0.3269230769230769
13075.785381778329,29059.711990006395,0.19780219780219782,0.896011396011396,0.23076923076923078,0.17307692307692307,73,0.17307692307692307,0.36538461538461536
13075.785381778329,29059.711990006395,0.19780219780219782,0.896011396011396,0.23076923076923078,0.17307692307692307,73,0.17307692307692307,0.36538461538461536
