adult,1000,100,0.4,1.0,20,10,0.5,False,False,6241.704721539224,2.1605,48,40,0.1111111111111111,0.1794871794871795
adult,1000,100,0.4,1.0,20,10,0.9,False,False,6263.555212943966,2.2315,48,34,0.1111111111111111,0.2564102564102564
adult,1000,100,0.8,1.0,20,10,0.9,False,False,6086.263586418867,1.8615,46,34,0.17857142857142858,0.28205128205128205
adult,1000,100,0.8,1.0,20,10,0.9,False,False,6377.61890987385,1.9695,0.07692307692307693,0.1282051282051282
