asia,1000,100,0.5,1.0,20,15,0.1,False,False,2279.9135429110383,0.5465,11,9,0.3529411764705882,0.4
asia,1000,100,0.5,1.0,20,15,0.1,False,False,2306.500364542023,0.5395,9,9,0.47058823529411764,0.4
asia,1000,100,0.5,1.0,20,10,0.1,False,False,2294.824235206875,0.5385,7,7,0.588235294117647,0.5
