asia,1000,100,0.5,1.0,12,10,0.1,False,False,2372.2513033896594,0.5815,0.5,0.5
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2477.855849073615,0.62,0.25,0.375
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2342.339770589229,0.5705,0.375,0.375
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2324.037971249228,0.8255,0.75,0.75
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2307.4765925603538,0.537,0.375,0.5
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2281.614389141767,0.55,0.625,0.75
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2371.7534753492664,0.6025,0.375,0.625
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2303.4532224320055,0.533,0.375,0.5
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2466.623764387108,0.5680000000000001,0.375,0.5
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2294.7355833030174,0.538,0.625,0.75
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2274.827899944406,0.5465,0.75,0.875
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2302.2624881874212,0.535,0.5,0.625
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2297.3350642791797,0.5315,0.5,0.625
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2276.964178846646,0.553,0.625,0.75
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2329.666252800326,0.5595,0.5,0.625
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2309.848381359166,0.583,0.625,0.625
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2472.213514311563,0.6525,0.5,0.5
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2340.0067943919353,0.5605,0.125,0.375
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2334.245731995079,0.5805,0.375,0.625
asia,1000,100,0.5,1.0,12,10,0.1,False,False,2297.3350642791797,0.5315,0.5,0.625
