asia,1000,50,1120.0795166270007,1.0865,0.125,0.125
asia,1000,50,563.6860861585365,0.886,0.125,0.125
asia,1000,50,946.2488483349248,1.0375,0.125,0.125
asia,1000,10,2296.4903893119676,0.8765000000000001,0.75,0.875
