insurance,1,0.01,0.01,0.95,0.95,5,0.01,7392.05477976799,15775.677399568576,60438,True,False,25293.79868367747,66707093.9665,0.34615384615384615,0.5
insurance,1,0.01,0.01,0.95,0.95,5,0.01,7183.4691207408905,15995.396760956693,60451,True,False,25245.83713609347,66836457.2645,0.2692307692307692,0.5
insurance,1,0.01,0.01,0.95,0.95,5,0.01,7039.958303451538,16197.791825824035,60233,True,False,27967.718117464523,63275620.1255,0.38461538461538464,0.5192307692307693
insurance,1,0.01,0.01,0.95,0.95,5,0.01,6792.706226825714,16239.83184990845,60081,True,False,27991.56275317109,64290601.95,0.36538461538461536,0.5
insurance,1,0.01,0.01,0.95,0.95,5,0.01,6997.953428030014,16294.347035012386,60406,True,False,28075.14822134085,66069933.2175,0.36538461538461536,0.5576923076923077
insurance,1,0.01,0.01,0.95,0.95,5,0.01,7083.687399625778,16409.857492706335,60254,True,False,28400.63371312271,67134086.2075,0.4230769230769231,0.5192307692307693
insurance,1,0.01,0.01,0.95,0.95,5,0.01,7111.54141831398,15910.549882864772,60449,True,False,27979.114758823933,70709218.444,0.25,0.4423076923076923
insurance,1,0.01,0.01,0.95,0.95,5,0.01,7159.875908374786,16224.959501457037,60384,True,False,28467.14928886991,136127061.8635,0.25,0.4423076923076923
insurance,1,0.01,0.01,0.95,0.95,5,0.01,7086.132668733597,15613.065394899426,60167,True,False,28107.996024288885,65515552.287,0.34615384615384615,0.5384615384615384
insurance,1,0.01,0.01,0.95,0.95,5,0.01,8962.045239925385,15610.671738743915,60054,True,False,25318.520914886245,131906745.186,0.34615384615384615,0.5
insurance,1,0.01,0.01,0.95,0.95,5,0.01,6982.9026753902435,16205.104421056272,60102,True,False,27790.740956080863,66064949.701000005,0.46153846153846156,0.5961538461538461
insurance,1,0.01,0.01,0.95,0.95,5,0.01,6901.236376285553,16172.39499543174,60393,True,False,27730.578596391937,63688876.8605,0.40384615384615385,0.5384615384615384
insurance,1,0.01,0.01,0.95,0.95,5,0.01,7240.26301407814,15756.850950669876,60002,True,False,25530.323802912266,133874728.2565,0.21153846153846154,0.46153846153846156
insurance,1,0.01,0.01,0.95,0.95,5,0.01,7061.045408010483,16201.726490923116,60252,True,False,27971.502388121255,63226657.656500004,0.40384615384615385,0.5576923076923077
insurance,1,0.01,0.01,0.95,0.95,5,0.01,6985.059076786041,16075.743147015606,60026,True,False,27630.751557282525,65258782.9795,0.4423076923076923,0.5576923076923077
insurance,1,0.01,0.01,0.95,0.95,5,0.01,7048.74732375145,16116.245837254857,60217,True,False,27982.868811788398,64767060.408,0.23076923076923078,0.5192307692307693
insurance,1,0.01,0.01,0.95,0.95,5,0.01,6973.040838003159,16073.169400513409,60377,True,False,27782.91787250956,65558799.051,0.40384615384615385,0.5961538461538461
insurance,1,0.01,0.01,0.95,0.95,5,0.01,6951.8513951301575,16127.819552196303,60007,True,False,28051.01358968659,64357469.373,0.46153846153846156,0.5576923076923077
insurance,1,0.01,0.01,0.95,0.95,5,0.01,6906.89094543457,16236.506760949183,60100,True,False,28036.290403018826,62493454.1465,0.25,0.4807692307692308
insurance,1,0.01,0.01,0.95,0.95,5,0.01,7072.779254198074,16065.363325165086,60014,True,False,28059.765336399676,63603518.496,0.2692307692307692,0.46153846153846156
