asia,1,980.5978386288002,100,True,True,False,12149,244.34786748886108,982.6405971264209,0.86375,0.375,0.875
asia,1,933.3622030819703,100,True,True,True,1615,35.47706055641174,933.1660329980216,0.795,0.875,0.875
asia,1,945.4605755102431,100,True,True,True,6512,126.24798011779785,944.4457815351584,1.0025,0.75,0.875
asia,1,962.9493576026208,100,True,True,True,1816,36.66578936576843,961.3721448243109,0.58625,0.75,0.875
asia,1,931.8864292755549,100,True,True,True,872,18.519378423690796,931.5543327470147,0.93,0.25,0.75
asia,1,930.2665942108523,100,True,True,False,12125,231.76389980316162,930.8493307233881,1.06,0.25,0.875
asia,1,970.0649625498655,100,True,True,False,12149,230.54160904884338,972.9375786129344,0.7212500000000001,0.375,1.0
asia,1,979.7409790137782,100,True,True,True,740,14.841481685638428,979.4909377445069,0.6125,0.75,0.875
asia,1,947.2541363151176,100,True,True,True,1217,24.122963666915894,947.2541363151176,0.58625,0.875,1.0
asia,1,946.200781547756,100,True,True,True,9219,175.75538897514343,944.5103429985185,0.57375,0.625,0.75
asia,1,973.82024582691,100,True,True,False,12068,227.4031527042389,975.9934581485184,0.8975,0.375,0.875
asia,1,913.8027129669268,100,True,True,True,9650,180.69878554344177,912.5060592843269,0.7275,0.75,0.875
asia,1,926.6913257257942,100,True,True,True,1341,26.4072105884552,926.6609058504059,0.9075,0.75,0.875
asia,1,924.5360466396812,100,True,True,True,1458,28.001454830169678,923.9949950242212,1.00875,0.75,0.75
asia,1,915.565841763727,100,True,True,True,4601,85.57766962051392,914.8967023766885,0.835,0.375,0.875
asia,1,939.0928711820051,100,True,True,True,1424,27.27512001991272,938.9035827230294,0.765,0.875,0.875
asia,1,950.5408027424683,100,True,True,True,2286,42.760899782180786,948.8960760340963,0.9762500000000001,0.75,0.875
asia,1,965.8861326367462,100,True,True,True,2036,38.62436270713806,963.2618683753456,0.78,0.75,0.875
asia,1,925.9874926456263,100,True,True,True,3752,70.92879629135132,925.0127536102148,0.75125,0.75,0.875
asia,1,934.1136338872636,100,True,True,True,4933,93.22715449333191,934.1136338872636,0.5775,0.75,1.0
