BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
149831.0177738968,416126.8359130713,0,0.9245014245014245,0.0,0.0,53,0.0,0.019230769230769232
136474.18186898233,402770.0000081568,0.037037037037037035,0.9259259259259259,0.5,0.019230769230769232,52,0.019230769230769232,0.038461538461538464
127490.48490807129,393786.3030472458,0.07272727272727274,0.9273504273504274,0.6666666666666666,0.038461538461538464,51,0.038461538461538464,0.057692307692307696
118852.36081756064,385148.1789567351,0.10714285714285714,0.9287749287749287,0.75,0.057692307692307696,50,0.057692307692307696,0.07692307692307693
110718.80610842962,377014.6242476041,0.14035087719298248,0.9301994301994302,0.8,0.07692307692307693,49,0.07692307692307693,0.09615384615384616
102714.15280499891,369009.9709441734,0.13793103448275862,0.9287749287749287,0.6666666666666666,0.07692307692307693,50,0.07692307692307693,0.11538461538461539
94974.34411090025,361270.16225007473,0.13559322033898308,0.9273504273504274,0.5714285714285714,0.07692307692307693,51,0.07692307692307693,0.1346153846153846
87980.74210273975,354276.56024191424,0.16666666666666669,0.9287749287749287,0.625,0.09615384615384616,50,0.09615384615384616,0.15384615384615385
81389.1559541417,347684.9740933162,0.19672131147540986,0.9301994301994302,0.6666666666666666,0.11538461538461539,49,0.11538461538461539,0.17307692307692307
74884.09855212312,341179.9166912976,0.1935483870967742,0.9287749287749287,0.6,0.11538461538461539,50,0.11538461538461539,0.19230769230769232
68959.5228279793,335255.3409671538,0.22222222222222224,0.9301994301994302,0.6363636363636364,0.1346153846153846,49,0.1346153846153846,0.21153846153846154
63163.689839783474,329459.50797895796,0.25,0.9316239316239316,0.6666666666666666,0.15384615384615385,48,0.15384615384615385,0.23076923076923078
57416.135333726765,323711.95347290125,0.2769230769230769,0.9330484330484331,0.6923076923076923,0.17307692307692307,47,0.17307692307692307,0.25
51859.32736295607,318155.14550213056,0.30303030303030304,0.9344729344729344,0.7142857142857143,0.19230769230769232,46,0.19230769230769232,0.2692307692307692
47308.660809772206,313604.4789489467,0.29850746268656714,0.9330484330484331,0.6666666666666666,0.19230769230769232,47,0.19230769230769232,0.2692307692307692
42840.49750529119,309136.3156444657,0.29411764705882354,0.9316239316239316,0.625,0.19230769230769232,48,0.19230769230769232,0.28846153846153844
38490.32819341682,304786.1463325913,0.2898550724637681,0.9301994301994302,0.5882352941176471,0.19230769230769232,49,0.19230769230769232,0.28846153846153844
34733.71517370036,301029.53331287485,0.3142857142857143,0.9316239316239316,0.6111111111111112,0.21153846153846154,48,0.21153846153846154,0.3076923076923077
31144.987985590706,297440.8061247652,0.33802816901408445,0.9330484330484331,0.631578947368421,0.23076923076923078,47,0.23076923076923078,0.3269230769230769
28414.01563636388,294709.83377553837,0.3611111111111111,0.9344729344729344,0.65,0.25,46,0.25,0.34615384615384615
25926.025075708807,292221.8432148833,0.38356164383561636,0.9358974358974359,0.6666666666666666,0.2692307692307692,45,0.2692307692307692,0.36538461538461536
23455.38203831436,289751.20017748885,0.37837837837837834,0.9344729344729344,0.6363636363636364,0.2692307692307692,46,0.2692307692307692,0.36538461538461536
21054.5434230424,287350.3615622169,0.39999999999999997,0.9358974358974359,0.6521739130434783,0.28846153846153844,45,0.28846153846153844,0.38461538461538464
18669.254423605336,284965.0725627798,0.42105263157894735,0.9373219373219374,0.6666666666666666,0.3076923076923077,44,0.3076923076923077,0.40384615384615385
16569.358501234674,282865.17664040916,0.4155844155844156,0.9358974358974359,0.64,0.3076923076923077,45,0.3076923076923077,0.4230769230769231
14538.088853747002,280833.9069929215,0.4358974358974359,0.9373219373219374,0.6538461538461539,0.3269230769230769,44,0.3269230769230769,0.4423076923076923
13053.771397980454,279349.58953715494,0.45569620253164556,0.9387464387464387,0.6666666666666666,0.34615384615384615,43,0.34615384615384615,0.46153846153846156
11659.771376604505,277955.589515779,0.45,0.9373219373219374,0.6428571428571429,0.34615384615384615,44,0.34615384615384615,0.4807692307692308
10269.00445031753,276564.822589492,0.4691358024691357,0.9387464387464387,0.6551724137931034,0.36538461538461536,43,0.36538461538461536,0.5
9073.273258514702,275369.0913976892,0.4878048780487804,0.9401709401709402,0.6666666666666666,0.38461538461538464,42,0.38461538461538464,0.5192307692307693
8001.389168717782,274297.20730789227,0.5060240963855421,0.9415954415954416,0.6774193548387096,0.40384615384615385,41,0.40384615384615385,0.5384615384615384
7071.777148436464,273367.59528761095,0.5238095238095238,0.9430199430199431,0.6875,0.4230769230769231,40,0.4230769230769231,0.5576923076923077
