BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
23435.651863338688,146763.99776958005,0.0967741935483871,0.8526315789473684,0.08108108108108109,0.12,56,0.12,0.32
22776.4600461098,146104.80595235116,0.08,0.8789473684210526,0.08,0.08,46,0.08,0.32
20073.41642807756,143401.76233431892,0.07272727272727272,0.8657894736842106,0.06666666666666667,0.08,51,0.08,0.32
19426.78956743842,142755.13547367978,0.07272727272727272,0.8657894736842106,0.06666666666666667,0.08,51,0.08,0.36
17930.601649693708,141258.94755593507,0.11538461538461538,0.8789473684210526,0.1111111111111111,0.12,46,0.12,0.4
16542.41681914532,139870.76272538668,0.1379310344827586,0.868421052631579,0.12121212121212122,0.16,50,0.16,0.44
15164.6532513985,138492.99915763986,0.1132075471698113,0.8763157894736842,0.10714285714285714,0.12,47,0.12,0.44
13572.833113673405,136901.17901991477,0.16,0.8894736842105263,0.16,0.16,42,0.16,0.48
12992.787634493172,136321.13354073453,0.21428571428571427,0.8842105263157894,0.1935483870967742,0.24,44,0.24,0.6
12721.578629439464,136049.92453568082,0.2181818181818182,0.8868421052631579,0.2,0.24,43,0.24,0.6
12613.270736846112,135941.61664308747,0.21052631578947367,0.881578947368421,0.1875,0.24,45,0.24,0.6
10650.133716529643,133978.479622771,0.21428571428571427,0.8842105263157894,0.1935483870967742,0.24,44,0.24,0.64
9808.063992800016,133136.40989904138,0.2857142857142857,0.8947368421052632,0.25806451612903225,0.32,40,0.32,0.64
8924.991561690083,132253.33746793144,0.2456140350877193,0.8868421052631579,0.21875,0.28,43,0.28,0.6
8291.310137486755,131619.65604372812,0.2456140350877193,0.8868421052631579,0.21875,0.28,43,0.28,0.64
7648.912980016263,130977.25888625762,0.25925925925925924,0.8947368421052632,0.2413793103448276,0.28,40,0.28,0.64
7318.787286244216,130647.13319248558,0.2758620689655172,0.8894736842105263,0.24242424242424243,0.32,42,0.32,0.68
7312.673756106844,130641.0196623482,0.2807017543859649,0.8921052631578947,0.25,0.32,41,0.32,0.68
6990.205406397072,130318.55131263843,0.26666666666666666,0.8842105263157894,0.22857142857142856,0.32,44,0.32,0.68
6502.813793145222,129831.15969938658,0.3103448275862069,0.8947368421052632,0.2727272727272727,0.36,40,0.36,0.72
6282.744995372705,129611.09090161406,0.3508771929824561,0.9026315789473685,0.3125,0.4,37,0.4,0.76
6282.744995372705,129611.09090161406,0.3508771929824561,0.9026315789473685,0.3125,0.4,37,0.4,0.76
5720.980670588164,129049.32657682952,0.3103448275862069,0.8947368421052632,0.2727272727272727,0.36,40,0.36,0.76
5669.99016146436,128998.33606770572,0.3157894736842105,0.8973684210526316,0.28125,0.36,39,0.36,0.76
5115.721566820066,128444.06747306143,0.3103448275862069,0.8947368421052632,0.2727272727272727,0.36,40,0.36,0.76
4980.005554408985,128308.35146065034,0.3157894736842105,0.8973684210526316,0.28125,0.36,39,0.36,0.76
4636.968345061003,127965.31425130236,0.2758620689655172,0.8894736842105263,0.24242424242424243,0.32,42,0.32,0.76
4559.760875019667,127888.10678126103,0.3103448275862069,0.8947368421052632,0.2727272727272727,0.36,40,0.36,0.76
4494.015163442062,127822.36106968342,0.26666666666666666,0.8842105263157894,0.22857142857142856,0.32,44,0.32,0.76
3922.1316272979457,127250.4775335393,0.3,0.8894736842105263,0.2571428571428571,0.36,42,0.36,0.76
3577.1711248330103,126905.51703107437,0.3278688524590164,0.8921052631578947,0.2777777777777778,0.4,41,0.4,0.8
3577.1711248330103,126905.51703107437,0.3278688524590164,0.8921052631578947,0.2777777777777778,0.4,41,0.4,0.8
3384.268747298891,126712.61465354025,0.3548387096774193,0.8947368421052632,0.2972972972972973,0.44,40,0.44,0.76
3212.6348944801575,126540.98080072152,0.34920634920634924,0.8921052631578947,0.2894736842105263,0.44,41,0.44,0.8
3114.072228516263,126442.41813475762,0.3548387096774193,0.8947368421052632,0.2972972972972973,0.44,40,0.44,0.8
3099.428425531034,126427.7743317724,0.3548387096774193,0.8947368421052632,0.2972972972972973,0.44,40,0.44,0.8
3068.0021518383,126396.34805807966,0.36065573770491804,0.8973684210526316,0.3055555555555556,0.44,39,0.44,0.8
2945.88927216141,126274.23517840277,0.34920634920634924,0.8921052631578947,0.2894736842105263,0.44,41,0.44,0.84
2899.8191954834474,126228.16510172481,0.3548387096774193,0.8947368421052632,0.2972972972972973,0.44,40,0.44,0.84
2874.4587129166757,126202.80461915804,0.36065573770491804,0.8973684210526316,0.3055555555555556,0.44,39,0.44,0.84
2855.654600508584,126184.00050674994,0.3666666666666667,0.9,0.3142857142857143,0.44,38,0.44,0.84
2755.1201113162824,126083.46601755764,0.3666666666666667,0.9,0.3142857142857143,0.44,38,0.44,0.84
2697.4005408879457,126025.7464471293,0.3666666666666667,0.9,0.3142857142857143,0.44,38,0.44,0.84
2697.4005408879457,126025.7464471293,0.3666666666666667,0.9,0.3142857142857143,0.44,38,0.44,0.84
2651.5522726626805,125979.89817890404,0.37931034482758624,0.9052631578947369,0.3333333333333333,0.44,36,0.44,0.84
2636.825144130911,125965.17105037227,0.3859649122807018,0.9078947368421053,0.34375,0.44,35,0.44,0.84
2636.825144130911,125965.17105037227,0.3859649122807018,0.9078947368421053,0.34375,0.44,35,0.44,0.84
2636.825144130911,125965.17105037227,0.3859649122807018,0.9078947368421053,0.34375,0.44,35,0.44,0.84
2636.825144130911,125965.17105037227,0.3859649122807018,0.9078947368421053,0.34375,0.44,35,0.44,0.84
2632.7481602545886,125961.09406649595,0.3859649122807018,0.9078947368421053,0.34375,0.44,35,0.44,0.84
2618.0210317228193,125946.36693796418,0.3928571428571428,0.9105263157894737,0.3548387096774194,0.44,34,0.44,0.84
2537.459535606482,125865.80544184784,0.3859649122807018,0.9078947368421053,0.34375,0.44,35,0.44,0.84
2444.943046881599,125773.28895312296,0.4067796610169491,0.9078947368421053,0.35294117647058826,0.48,35,0.48,0.88
2424.4552612231055,125752.80116746447,0.41379310344827586,0.9105263157894737,0.36363636363636365,0.48,34,0.48,0.88
2382.6077569324116,125710.95366317377,0.44827586206896547,0.9157894736842105,0.3939393939393939,0.52,32,0.52,0.92
2250.31554158777,125578.66144782913,0.44827586206896547,0.9157894736842105,0.3939393939393939,0.52,32,0.52,0.92
2250.31554158777,125578.66144782913,0.44827586206896547,0.9157894736842105,0.3939393939393939,0.52,32,0.52,0.92
2250.31554158777,125578.66144782913,0.44827586206896547,0.9157894736842105,0.3939393939393939,0.52,32,0.52,0.92
2250.31554158777,125578.66144782913,0.44827586206896547,0.9157894736842105,0.3939393939393939,0.52,32,0.52,0.92
2201.1925357310392,125529.5384419724,0.45614035087719296,0.9184210526315789,0.40625,0.52,31,0.52,0.92
2201.1925357310392,125529.5384419724,0.45614035087719296,0.9184210526315789,0.40625,0.52,31,0.52,0.92
2201.1925357310392,125529.5384419724,0.45614035087719296,0.9184210526315789,0.40625,0.52,31,0.52,0.92
2164.0755882524827,125492.42149449384,0.46428571428571425,0.9210526315789473,0.41935483870967744,0.52,30,0.52,0.92
2164.0755882524827,125492.42149449384,0.46428571428571425,0.9210526315789473,0.41935483870967744,0.52,30,0.52,0.92
2164.0755882524827,125492.42149449384,0.46428571428571425,0.9210526315789473,0.41935483870967744,0.52,30,0.52,0.92
2164.0755882524827,125492.42149449384,0.46428571428571425,0.9210526315789473,0.41935483870967744,0.52,30,0.52,0.92
2164.0755882524827,125492.42149449384,0.46428571428571425,0.9210526315789473,0.41935483870967744,0.52,30,0.52,0.92
2164.0755882524827,125492.42149449384,0.46428571428571425,0.9210526315789473,0.41935483870967744,0.52,30,0.52,0.92
2164.0755882524827,125492.42149449384,0.46428571428571425,0.9210526315789473,0.41935483870967744,0.52,30,0.52,0.92
2164.0755882524827,125492.42149449384,0.46428571428571425,0.9210526315789473,0.41935483870967744,0.52,30,0.52,0.92
2164.0755882524827,125492.42149449384,0.46428571428571425,0.9210526315789473,0.41935483870967744,0.52,30,0.52,0.92
2164.075588252468,125492.42149449383,0.5,0.9263157894736842,0.45161290322580644,0.56,28,0.56,0.92
2164.075588252468,125492.42149449383,0.5,0.9263157894736842,0.45161290322580644,0.56,28,0.56,0.92
2164.075588252468,125492.42149449383,0.5,0.9263157894736842,0.45161290322580644,0.56,28,0.56,0.92
2164.075588252468,125492.42149449383,0.5,0.9263157894736842,0.45161290322580644,0.56,28,0.56,0.92
2164.075588252468,125492.42149449383,0.5,0.9263157894736842,0.45161290322580644,0.56,28,0.56,0.92
1973.4599656007777,125301.80587184214,0.5263157894736842,0.9289473684210526,0.46875,0.6,27,0.6,0.96
1973.4599656007777,125301.80587184214,0.5263157894736842,0.9289473684210526,0.46875,0.6,27,0.6,0.96
1973.4599656007777,125301.80587184214,0.5263157894736842,0.9289473684210526,0.46875,0.6,27,0.6,0.96
1973.459965600763,125301.80587184212,0.5614035087719298,0.9342105263157895,0.5,0.64,25,0.64,0.96
1973.459965600763,125301.80587184212,0.5614035087719298,0.9342105263157895,0.5,0.64,25,0.64,0.96
1973.459965600763,125301.80587184212,0.5614035087719298,0.9342105263157895,0.5,0.64,25,0.64,0.96
1973.459965600763,125301.80587184212,0.5614035087719298,0.9342105263157895,0.5,0.64,25,0.64,0.96
1973.459965600763,125301.80587184212,0.5614035087719298,0.9342105263157895,0.5,0.64,25,0.64,0.96
1973.459965600763,125301.80587184212,0.5614035087719298,0.9342105263157895,0.5,0.64,25,0.64,0.96
1921.6235752180364,125249.9694814594,0.6071428571428571,0.9421052631578948,0.5483870967741935,0.68,22,0.68,0.96
1921.6235752180364,125249.9694814594,0.6071428571428571,0.9421052631578948,0.5483870967741935,0.68,22,0.68,0.96
1921.6235752180364,125249.9694814594,0.6071428571428571,0.9421052631578948,0.5483870967741935,0.68,22,0.68,0.96
1679.9024877485062,125008.24839398987,0.6296296296296295,0.9473684210526315,0.5862068965517241,0.68,20,0.68,0.92
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.9122621021525,124840.25816834351,0.6181818181818183,0.9447368421052632,0.5666666666666667,0.68,21,0.68,0.96
1511.912262102138,124840.2581683435,0.6545454545454547,0.95,0.6,0.72,19,0.72,0.96
1511.912262102138,124840.2581683435,0.6545454545454547,0.95,0.6,0.72,19,0.72,0.96
1511.912262102138,124840.2581683435,0.6545454545454547,0.95,0.6,0.72,19,0.72,0.96
1511.912262102138,124840.2581683435,0.6545454545454547,0.95,0.6,0.72,19,0.72,0.96
1511.912262102138,124840.2581683435,0.6545454545454547,0.95,0.6,0.72,19,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1486.9349670742668,124815.28087331563,0.6666666666666666,0.9526315789473684,0.6206896551724138,0.72,18,0.72,0.96
1100.3887586505298,124428.73466489189,0.6551724137931034,0.9473684210526315,0.5757575757575758,0.76,20,0.76,1.0
859.7392742456432,124188.085180487,0.7037037037037037,0.9578947368421052,0.6551724137931034,0.76,16,0.76,1.0
859.7392742456432,124188.085180487,0.7037037037037037,0.9578947368421052,0.6551724137931034,0.76,16,0.76,1.0
859.7392742456432,124188.085180487,0.7037037037037037,0.9578947368421052,0.6551724137931034,0.76,16,0.76,1.0
859.7392742456432,124188.085180487,0.7037037037037037,0.9578947368421052,0.6551724137931034,0.76,16,0.76,1.0
859.7392742456432,124188.085180487,0.7037037037037037,0.9578947368421052,0.6551724137931034,0.76,16,0.76,1.0
859.7392742456432,124188.085180487,0.7037037037037037,0.9578947368421052,0.6551724137931034,0.76,16,0.76,1.0
859.7392742456432,124188.085180487,0.7037037037037037,0.9578947368421052,0.6551724137931034,0.76,16,0.76,1.0
859.7392742456432,124188.085180487,0.7037037037037037,0.9578947368421052,0.6551724137931034,0.76,16,0.76,1.0
859.7392742456432,124188.085180487,0.7037037037037037,0.9578947368421052,0.6551724137931034,0.76,16,0.76,1.0
859.7392742456432,124188.085180487,0.7037037037037037,0.9578947368421052,0.6551724137931034,0.76,16,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
817.3063511091896,124145.65225735055,0.7169811320754718,0.9605263157894737,0.6785714285714286,0.76,15,0.76,1.0
