child,2,123205.8919165228,100,True,True,True,14462,621.8607490062714,123205.8919165228,27.9344,0.96,1.0
child,2,123205.55581647497,100,True,True,True,17048,733.937230348587,123205.55581647497,25.24115,0.88,1.0
child,2,123770.13001430263,100,True,True,True,59728,2525.9496870040894,123770.13001430262,25.234250000000003,0.84,1.0
child,2,122918.41294996819,100,True,True,True,66158,2795.2651512622833,122918.41294996819,24.71195,0.88,1.0
child,2,122318.36618429446,100,True,True,False,110080,4682.781065702438,122439.1487812485,28.096400000000003,0.72,1.0
child,2,122569.38974530906,100,True,True,True,24854,1066.9146647453308,122569.38974530906,25.29805,0.92,1.0
child,2,122710.23462359433,100,True,True,False,110086,4583.726578950882,122855.96505549664,27.386200000000002,0.76,1.0
child,2,123094.77176908689,100,True,True,False,110034,4693.8044900894165,123324.68241327467,23.6435,0.72,1.0
child,2,123011.68243787764,100,True,True,False,110100,4618.6450045108795,123187.47178295313,23.39035,0.84,1.0
child,2,122599.46414888182,100,True,True,False,110103,4643.74473118782,122701.37962695949,27.54645,0.72,1.0
child,2,123366.66033255399,100,True,True,True,91855,3881.430281162262,123366.66033255398,27.1656,0.92,1.0
child,2,123514.18040597126,100,True,True,True,35366,1515.6739206314087,123514.18040597126,24.8063,0.88,1.0
child,2,123262.22232317773,100,True,True,False,110079,4605.403712272644,123434.09618644536,23.906650000000003,0.84,1.0
child,2,122970.36912362656,100,True,True,False,110059,4727.151115894318,123093.6053537097,27.35,0.68,1.0
child,2,123328.34590624136,100,True,True,False,110031,4699.185404539108,124145.65225735056,34.49365,0.76,1.0
child,2,122929.44731270825,100,True,True,False,110025,4682.181925535202,123741.2679848839,31.540550000000003,0.8,1.0
child,2,123076.07733266863,100,True,True,False,110084,4667.579256057739,123100.21302777417,26.0055,0.88,1.0
child,2,122911.16171444203,100,True,True,False,110075,4659.634740591049,122953.23159489661,30.137800000000002,0.88,1.0
child,2,122272.40702465363,100,True,True,False,110153,4661.793632984161,122370.13065013528,28.119600000000002,0.8,1.0
child,2,123134.48782631748,100,True,True,False,110138,4761.391350746155,124128.44681320351,28.8307,0.72,0.96
