insurance,2,265165.84599805856,0.1,0.7,100,True,True,1.2,False,170000,12693.992613554,269603.98889267276,43.168175000000005,0.4230769230769231,0.7115384615384616
insurance,2,266596.94721846475,0.1,0.7,100,True,True,1.2,False,170000,12118.80484867096,266760.57860342844,40.389,0.5576923076923077,0.75
insurance,2,265950.53443526744,0.1,0.7,100,True,True,1.2,False,170000,12655.864747047424,266680.8491417995,40.82835,0.6538461538461539,0.8076923076923077
insurance,2,265260.76828388183,0.1,0.7,100,True,True,1.2,False,170000,12430.86188340187,265320.3109280723,49.286925000000004,0.6730769230769231,0.8461538461538461
insurance,2,265894.35383524327,0.1,0.7,100,True,True,1.2,False,170000,12930.397241830826,268441.48424650164,54.024725000000004,0.4423076923076923,0.6923076923076923
insurance,2,265224.63240930554,0.1,0.7,100,True,True,1.2,False,170000,12790.366797685623,273298.3082192073,38.54005,0.23076923076923078,0.6538461538461539
insurance,2,266313.33828434127,0.1,0.7,100,True,True,1.2,False,170000,12626.922354221344,270037.1529843289,41.875475,0.4807692307692308,0.75
insurance,2,266365.8610255221,0.1,0.7,100,True,True,1.2,False,170000,12665.87456703186,267842.50298079354,53.247,0.5769230769230769,0.7692307692307693
insurance,2,265391.9279379358,0.1,0.7,100,True,True,1.2,True,113600,8304.118356227875,265292.2635238992,41.068025,0.5769230769230769,0.7307692307692307
insurance,2,266629.44078231865,0.1,0.7,100,True,True,1.2,False,170000,12358.629871845245,269364.0619028335,54.69905,0.5576923076923077,0.8076923076923077
insurance,2,265824.2652165854,0.1,0.7,100,True,True,1.2,False,170000,12509.59709739685,266937.48086953786,36.411300000000004,0.46153846153846156,0.75
insurance,2,266063.1509306671,0.1,0.7,100,True,True,1.2,False,170000,12519.17727303505,269285.20010672754,44.52215,0.4423076923076923,0.6923076923076923
insurance,2,266390.48546801414,0.1,0.7,100,True,True,1.2,False,170000,12506.275044441223,267731.87616436067,45.2522,0.5769230769230769,0.8076923076923077
insurance,2,266339.1164553552,0.1,0.7,100,True,True,1.2,False,170000,12491.840481042862,267670.1882836832,45.436175,0.5192307692307693,0.7692307692307693
insurance,2,265785.1922465686,0.1,0.7,100,True,True,1.2,False,170000,12254.684309720993,266865.3886993386,46.673475,0.5,0.7307692307692307
insurance,2,266286.29058054497,0.1,0.7,100,True,True,1.2,False,170000,17705.58859372139,267536.44779350667,41.51305,0.46153846153846156,0.7307692307692307
insurance,2,266403.36560025695,0.1,0.7,100,True,True,1.2,False,170000,17945.650257349014,267751.75662994565,51.626650000000005,0.5384615384615384,0.7692307692307693
insurance,2,266652.3831193922,0.1,0.7,100,True,True,1.2,False,170000,17769.12158370018,267621.6427430643,40.824425000000005,0.4807692307692308,0.7307692307692307
insurance,2,265590.46551104385,0.1,0.7,100,True,True,1.2,False,170000,17939.673711538315,266393.12145436165,60.326750000000004,0.5192307692307693,0.7692307692307693
insurance,2,266510.9771104558,0.1,0.7,100,True,True,1.2,False,170000,17869.8294942379,267112.8919017326,46.41095,0.46153846153846156,0.7692307692307693
