BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
69010.88537581614,375150.59691213304,0.1923076923076923,0.8894736842105263,0.18518518518518517,0.2,42,0.2,0.32
69010.88537581614,375150.59691213304,0.1923076923076923,0.8894736842105263,0.18518518518518517,0.2,42,0.2,0.32
55652.82526516612,361792.536801483,0.1818181818181818,0.881578947368421,0.16666666666666666,0.2,45,0.2,0.4
55652.82526516612,361792.536801483,0.1818181818181818,0.881578947368421,0.16666666666666666,0.2,45,0.2,0.4
47727.775959864026,353867.4874961809,0.23333333333333334,0.8789473684210526,0.2,0.28,46,0.28,0.44
39152.84866785299,345292.5602041699,0.1935483870967742,0.868421052631579,0.16216216216216217,0.24,50,0.24,0.4
39152.84866785299,345292.5602041699,0.1935483870967742,0.868421052631579,0.16216216216216217,0.24,50,0.24,0.4
38037.19005423511,344176.901590552,0.2545454545454545,0.8921052631578947,0.23333333333333334,0.28,41,0.28,0.52
37207.655048807035,343347.36658512393,0.3103448275862069,0.8947368421052632,0.2727272727272727,0.36,40,0.36,0.48
32692.095488286228,338831.8070246031,0.2641509433962264,0.8973684210526316,0.25,0.28,39,0.28,0.48
32692.095488286228,338831.8070246031,0.2641509433962264,0.8973684210526316,0.25,0.28,39,0.28,0.48
27101.91328019061,333241.6248165075,0.33898305084745767,0.8973684210526316,0.29411764705882354,0.4,39,0.4,0.6
27101.91328019061,333241.6248165075,0.33898305084745767,0.8973684210526316,0.29411764705882354,0.4,39,0.4,0.6
27101.91328019061,333241.6248165075,0.33898305084745767,0.8973684210526316,0.29411764705882354,0.4,39,0.4,0.6
24641.839458762202,330781.5509950791,0.3157894736842105,0.8973684210526316,0.28125,0.36,39,0.36,0.6
23134.37559298909,329274.087129306,0.37931034482758624,0.9052631578947369,0.3333333333333333,0.44,36,0.44,0.64
21600.3259550113,327740.0374913282,0.3870967741935484,0.9,0.32432432432432434,0.48,38,0.48,0.6
20885.68475667882,327025.3962929957,0.36065573770491804,0.8973684210526316,0.3055555555555556,0.44,39,0.44,0.6
20885.68475667882,327025.3962929957,0.36065573770491804,0.8973684210526316,0.3055555555555556,0.44,39,0.44,0.6
19052.39729974803,325192.10883606493,0.3728813559322034,0.9026315789473685,0.3235294117647059,0.44,37,0.44,0.6
16039.051875401987,322178.7634117189,0.3728813559322034,0.9026315789473685,0.3235294117647059,0.44,37,0.44,0.68
13972.640362404985,320112.3518987219,0.4067796610169491,0.9078947368421053,0.35294117647058826,0.48,35,0.48,0.68
13972.640362404985,320112.3518987219,0.4067796610169491,0.9078947368421053,0.35294117647058826,0.48,35,0.48,0.68
13183.985917099111,319323.697453416,0.4406779661016949,0.9131578947368421,0.38235294117647056,0.52,33,0.52,0.68
12805.045155289816,318944.7566916067,0.4406779661016949,0.9131578947368421,0.38235294117647056,0.52,33,0.52,0.68
10387.608805065334,316527.32034138223,0.42622950819672134,0.9078947368421053,0.3611111111111111,0.52,35,0.52,0.68
10387.608805065334,316527.32034138223,0.42622950819672134,0.9078947368421053,0.3611111111111111,0.52,35,0.52,0.68
10387.608805065334,316527.32034138223,0.42622950819672134,0.9078947368421053,0.3611111111111111,0.52,35,0.52,0.68
10044.933402227762,316184.64493854466,0.40625000000000006,0.9,0.3333333333333333,0.52,38,0.52,0.72
10043.947110776615,316183.6586470935,0.48387096774193555,0.9157894736842105,0.40540540540540543,0.6,32,0.6,0.76
9312.254359139886,315451.9658954568,0.43333333333333335,0.9105263157894737,0.37142857142857144,0.52,34,0.52,0.72
8727.885535935871,314867.59707225277,0.42424242424242425,0.9,0.34146341463414637,0.56,38,0.56,0.8
8727.885535935871,314867.59707225277,0.42424242424242425,0.9,0.34146341463414637,0.56,38,0.56,0.8
7517.928597956197,313657.6401342731,0.49180327868852464,0.9184210526315789,0.4166666666666667,0.6,31,0.6,0.8
7517.928597956197,313657.6401342731,0.49180327868852464,0.9184210526315789,0.4166666666666667,0.6,31,0.6,0.8
7517.928597956197,313657.6401342731,0.49180327868852464,0.9184210526315789,0.4166666666666667,0.6,31,0.6,0.8
7254.781334270781,313394.4928705877,0.4745762711864407,0.9184210526315789,0.4117647058823529,0.56,31,0.56,0.8
7147.157343106344,313286.86887942324,0.45901639344262296,0.9131578947368421,0.3888888888888889,0.56,33,0.56,0.8
6319.769318581501,312459.4808548984,0.4745762711864407,0.9184210526315789,0.4117647058823529,0.56,31,0.56,0.8
6319.769318581501,312459.4808548984,0.4745762711864407,0.9184210526315789,0.4117647058823529,0.56,31,0.56,0.8
