2.4473415789314004,924.9362631777472,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.75
2.4473415789314004,924.9362631777472,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.75
2.347882125920478,924.8368037247362,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.75
2.347882125920478,924.8368037247362,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.75
1.7830962718699084,924.2720178706857,0.823529411764706,0.9464285714285714,0.7777777777777778,0.875,3,0.875,0.875
-0.30341614185238086,922.1855054569634,0.875,0.9642857142857143,0.875,0.875,2,0.875,0.875
7.820909173633595,964.6164313063898,0.375,0.8214285714285714,0.375,0.375,10,0.375,0.625
1.6813350032363132,958.4768571359925,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.75
1.4520748979954305,958.2475970307516,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.75
1.4520748979954305,958.2475970307516,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.75
1.4520748979954305,958.2475970307516,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.75
1.4520748979954305,958.2475970307516,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.75
1.4520748979954305,958.2475970307516,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.75
1.4520748979954305,958.2475970307516,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.75
1.4520748979954305,958.2475970307516,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.75
1.4520748979954305,958.2475970307516,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.75
1.4520748979954305,958.2475970307516,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.75
-0.18656398085943238,956.6089581518968,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.875
