child,1,2.8435630798339844,6785.362464452156,16376,True,6746.73571797399,18.675,0.36,0.64
child,1,2.680148124694824,6697.9170087567,15558,True,6685.840322191392,21.88,0.48,0.68
child,1,2.619798421859741,6596.831134067729,14094,True,6551.616066894132,18.435,0.48,0.72
child,1,2.951491355895996,6677.02013565031,16368,True,6637.552787831368,22.921,0.52,0.76
child,1,2.8724985122680664,6690.096886044801,16320,False,6735.143765393631,22.397000000000002,0.44,0.72
child,1,2.9532716274261475,6723.4342164177,17258,False,6764.642567930511,18.6,0.52,0.72
child,1,2.5330727100372314,6742.87625443595,14712,True,6702.209863230793,20.113,0.6,0.76
child,1,2.9641499519348145,6785.79522083898,17012,False,6884.890878780963,22.435,0.4,0.72
child,1,2.8212687969207764,6811.011304126223,15716,False,6844.184964866891,19.51,0.52,0.76
child,1,2.9801828861236572,6803.561460079597,16632,False,6909.623313264433,23.306,0.48,0.76
child,1,3.082500696182251,6718.311459102619,15484,False,6805.9380565907895,21.31,0.48,0.68
child,1,2.798475503921509,6595.896318017325,15916,False,6619.631311954558,23.568,0.56,0.72
child,1,2.6910746097564697,6830.16090228676,15724,True,6809.3647232312,23.615000000000002,0.48,0.72
child,1,2.6990628242492676,6633.411821615104,15696,True,6619.996988435016,20.227,0.4,0.76
child,1,2.5467495918273926,6734.074280008095,15090,False,6814.860910875339,21.359,0.36,0.68
child,1,2.5588927268981934,6652.880413083102,15506,False,6716.569131685291,21.316,0.44,0.68
child,1,2.5622928142547607,6774.272869615677,14610,False,6831.831207777109,19.847,0.52,0.68
child,1,2.8060097694396973,6805.286784973357,16388,False,6894.742935811918,23.594,0.4,0.68
child,1,2.992356538772583,6669.685303768408,17932,True,6601.553306873631,19.021,0.6,0.76
child,1,2.749030113220215,6612.59526042244,16174,False,6702.171988175906,22.578,0.36,0.68
