child,2,0.01,0.01,0.95,0.95,5,0.01,20183.11046075821,122118.63556269302,110223,True,False,122895.80344652272,31.12385,0.8,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,29475.748866558075,122709.22558561276,110393,True,False,122804.6652026272,25.514750000000003,0.8,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,29802.54923391342,122824.81622357944,110170,True,False,123087.20280105982,27.083750000000002,0.88,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,29732.452432870865,122355.71204526791,110307,True,False,123054.62685289535,32.725100000000005,0.8,0.96
child,2,0.01,0.01,0.95,0.95,5,0.01,29568.552684783936,122711.21119280695,110103,True,False,122962.17118085716,25.949650000000002,0.72,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,25358.432764291763,122709.06553113279,110211,True,False,122808.14675352676,27.184900000000003,0.84,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,2712.062504053116,123201.9941017562,14397,True,True,123201.9941017562,27.28295,0.96,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,19705.018345832825,122774.80437163929,110225,True,False,122875.36773015701,28.7433,0.72,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,12283.857952356339,122914.61182169695,110336,True,False,124177.2553184997,35.269200000000005,0.8,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,10256.245424747467,123326.87610337109,93489,True,True,123326.87610337112,26.87535,0.88,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,12969.640726804733,122723.3283667207,110253,True,False,123569.87632496502,28.469450000000002,0.76,0.92
child,2,0.01,0.01,0.95,0.95,5,0.01,1798.2609884738922,122789.11247847862,15089,True,True,122789.11247847864,25.917,0.92,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,13414.087637901306,122985.01339500041,110359,True,False,123083.93816755948,25.534200000000002,0.8,0.96
child,2,0.01,0.01,0.95,0.95,5,0.01,13502.348739385605,122783.6869400583,110206,True,False,123175.85465587168,26.9505,0.68,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,12831.987185001373,123244.73455619722,110207,True,False,123390.4131942753,27.693800000000003,0.8,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,12754.120476722717,122596.3217843435,110133,True,False,123411.30357896976,30.462400000000002,0.84,0.96
child,2,0.01,0.01,0.95,0.95,5,0.01,13022.508887290955,123161.14238111924,110202,True,False,123316.83063896532,25.20735,0.8,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,12722.018582105637,123039.4140093833,110019,True,False,123186.45419816553,30.44825,0.84,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,12826.339460611343,122816.55373040831,110348,True,False,123128.52780164033,33.055,0.68,1.0
child,2,0.01,0.01,0.95,0.95,5,0.01,12622.211290836334,122881.5143482501,110254,True,False,122907.28652768927,25.4845,0.84,1.0
